vehicle_id,time,from_node,to_node
90,35,7963162224,2546875503
91,35,cluster_330045496_330045504_5200254966_5200254968,cluster_291381188_330041233
92,36,6778082404,330042932
93,38,976528927,330045311
94,38,323378327,2110802894
95,38,578673912,292257022
96,38,2546875545,330043171
97,39,976528927,5528062124
98,39,7131789198,330044693
99,39,360477824,330043198
100,39,332236883,330042596
101,39,330043310,8220941
102,41,330045927,330042642
103,41,8199646276,8132449074
104,42,330046229,255364799
105,43,1157945201,330042917
106,43,330046500,330036595
107,43,332639850,330045269
108,44,330045486,323250291
109,45,3830640674,330043955
110,45,6793225631,330041440
111,45,414271220,9249762409
112,45,3269693759,2110802894
113,45,578673912,330046229
114,45,322943549,330043198
115,46,6111414502,330044936
116,46,1423873864,330044936
117,46,976528927,11231981
118,46,330045311,402003813
119,46,360474078,330042917
120,46,2412315513,6770075859
121,46,3878025247,330044693
122,47,3139882142,1423873864
123,47,330041266,2559588578
124,47,2670815505,330046001
125,47,330042932,322943549
126,47,6111414502,976528927
127,48,1404484711,8199646276
128,48,2723670750,1157945201
129,48,330036595,5528062124
130,49,322685005,514184883
131,49,1404484715,9201686689
132,49,330042596,cluster_3234018651_330293737
133,49,cluster_291381188_330041233,6304257804
134,50,360477758,330043198
135,50,360477894,429784164
136,50,322943549,975711395
137,50,2345175512,330043625
138,51,6793225631,330044693
139,52,cluster_330045496_330045504_5200254966_5200254968,330042642
140,52,330044523,514200384
141,53,330042642,330041854
142,53,332236883,6304257804
143,54,3139882142,330045300
144,54,2672744432,360474078
145,54,330040914,6164272867
146,55,330043955,2510047363
147,55,2670815564,4871254737
148,55,7131789198,3787401132
149,55,2412315513,330040914
150,55,6161985947,21608373
151,56,9201686689,1157945201
152,56,2670815564,330045269
153,57,330045111,6138125018
154,57,6989036711,8132449074
155,57,330044315,1157945201
156,57,330041707,1199475134
157,58,2672744432,330045300
158,58,6138125018,324550942
159,58,360474078,330041106
160,58,1199475134,330043064
161,59,330041106,1404484723
162,59,2110802894,2475219070
163,59,330042917,330045423
164,59,578673912,330041106
165,60,2316163380,322943549
166,61,330040978,255364799
167,61,8132449074,2412315513
168,61,2412315513,329983499
169,62,360438835,330042756
170,62,330043310,2110802894
171,63,514184883,8132449074
172,63,3878025247,323378327
173,63,2345175512,7131789198
174,64,360477758,976528927
175,64,7963162224,578673912
176,64,323250291,330040978
177,64,330043310,2559588578
178,64,297447184,2672744432
179,65,330043266,4522072353
180,65,332236883,330043955
181,65,1199475134,323250291
182,66,8132449074,361191300
183,66,330036595,332639850
184,66,10981451,9171417825
185,66,330042917,330044636
186,67,292257022,2344597051
187,67,330044936,9171417825
188,67,323250291,6329296611
189,67,3139882142,330045269
190,68,297305382,330042756
191,68,330043023,11231981
192,68,1157945201,514200384
193,69,1157945201,3878025247
194,69,330042642,330041707
195,69,330040967,4812389444
196,70,21608373,1423873864
197,70,414271220,360477758
198,71,330042369,2167263401
199,71,976528927,360477824
200,71,330046003,330040563
201,72,330036595,9152533590
202,72,6304257800,2345175512
203,73,3349691312,330045311
204,73,330042932,330043393
205,73,332236883,6778082404
206,74,5022920587,3139882142
207,74,9213952034,330041106
208,75,330041707,3349691312
209,75,429784164,2546875470
210,76,322685005,cluster_330045496_330045504_5200254966_5200254968
211,76,297447184,330043023
212,76,1404484715,2672744432
213,77,330036595,1404484711
214,77,4027663361,330045423
215,77,976528927,429784164
216,78,330042756,9171417825
217,78,6113530410,330043198
218,78,976528927,578673912
219,79,330042642,330040701
220,79,2546875470,1404484715
221,80,7131789198,330043310
222,81,361191300,330045311
223,81,3878025247,414271220
224,81,9213952034,330045345
225,82,6111414502,cluster_291381188_330041233
226,82,330043023,578673912
227,82,330041266,332639850
228,82,3037609402,322685005
229,82,1404484701,323378327
230,84,429784164,8132449074
231,84,2546875503,330043625
232,84,9152533590,330040554
233,85,578673912,11231981
234,85,332236883,330041266
235,86,330046500,330040978
236,86,330043310,2670815505
237,86,330044936,5528062124
238,87,1199475134,6161985947
239,87,514184883,2110802894
240,87,330040978,cluster_330045131_330045136
241,87,5528062124,3037609402
242,88,2344573460,1423873864
243,88,291379924,6138125018
244,89,3878025247,330046001
245,89,297447184,976528927
246,89,2559588578,248516341
247,90,2110802894,330043955
248,90,2316163380,cluster_3234018651_330293737
249,91,6164272867,1404484701
250,91,2510047363,330041179
251,91,514184883,330045111
252,91,330045111,361191300
253,91,2510047363,9213952034
254,92,1423873864,11231981
255,92,1404484715,cluster_330045131_330045136
256,92,330042932,414271220
257,92,330045311,2546875470
258,93,4812389444,9213952034
259,93,330042596,7963162224
260,93,429784164,3878025247
261,93,6793225631,9213952034
262,93,5022920587,330042917
263,93,330040956,2330409991
264,93,330043266,330041106
265,94,3878025247,361191300
266,95,330044047,332639850
267,95,2559588578,2110802894
268,95,330042642,330041179
269,95,330044315,2559588578
270,96,330045486,6111414502
271,96,330043625,cluster_330045131_330045136
272,96,21608373,5354357258
273,96,6778082404,5354357258
274,96,3787401132,6111414502
275,96,1404484723,360477894
276,96,514200384,2546875503
277,96,330041707,429784164
278,97,2167263401,2110802894
279,97,330036595,361191300
280,98,330043198,3139882142
281,99,9201686689,330045368
282,99,330042917,3139882142
283,99,329983499,330046001
284,100,cluster_330041145_330044386,330045368
285,100,3139882142,514184883
286,100,330042369,330044693
287,101,248516341,578673912
288,101,6793225631,330046001
289,101,330046500,330045111
290,101,5354357258,976528927
291,101,cluster_330045496_330045504_5200254966_5200254968,976528927
292,102,7963162224,1404484723
293,102,330041707,6138125018
294,102,323378327,360477824
295,102,330043956,360477758
296,103,514184883,6793225631
297,103,330040554,2345175512
298,103,1404484711,cluster_330045496_330045504_5200254966_5200254968
299,103,322943549,1157945201
300,104,cluster_330045282_330045762,322943549
301,104,332639850,6329296611
302,105,322685005,330046229
303,105,5354357258,1157945201
304,105,330042917,514184883
305,105,514184883,330046500
306,106,2672744432,330043849
307,106,330044315,578673912
308,106,330043064,8199646276
309,106,1199475134,514200384
310,106,323378327,255364799
311,108,360474078,1404484701
312,108,3878025247,330040563
313,108,9152533590,330045927
314,108,429784164,1404484715
315,108,2167263401,330045300
316,109,578673912,330045927
317,109,255364799,360477758
318,111,330045984,6113530410
319,112,6126996586,6778082404
320,112,330040956,2475219070
321,112,2412315513,11231981
322,113,330042596,330041266
323,113,1423873864,2546875470
324,114,6989036711,6113530410
325,115,10981451,330040563
326,116,323378327,330045111
327,116,6113530410,2510047363
328,117,330041707,3139882142
329,117,9249762409,4812389444
330,117,330045454,2412315513
331,119,330042713,360477758
332,119,2167263401,360477894
333,119,330040978,2510047363
334,119,330043393,323250291
335,120,cluster_330045282_330045762,1404484723
336,120,6161985980,361191300
337,120,329983499,6111414502
338,121,330041179,297447184
339,121,3269693759,5354357258
340,121,2412315513,332236883
341,122,6793225631,2546875470
342,122,330041179,330042642
343,123,2510047363,330041440
344,123,360474078,330041266
345,123,330044523,360477758
346,124,2670815545,4829152620
347,124,360474078,255364799
348,124,330041794,6113530410
349,124,1404484711,255364799
350,124,3878025247,2559588578
351,124,330044047,330040914
352,124,1199475134,330041179
353,125,7963162224,360474078
354,125,5354357258,330040563
355,125,330044047,2167263401
356,126,330045323,330041707
357,126,3349691312,1870777763
358,126,330045927,322943549
359,126,360474078,4812389444
360,127,7131789198,6989036711
361,127,292257022,330040727
362,127,360474078,cluster_330041132_330267660_418091425
363,127,330041179,361191300
364,127,360477824,330041440
365,128,330040554,330043849
366,128,6304257800,2546875503
367,128,324550942,360474078
368,128,330043437,1404484723
369,128,5022920587,975711395
370,129,330042917,4871254737
371,129,330040554,360474078
372,129,329590188,360477758
373,130,976528927,2344597051
374,131,3732913490,324550942
375,131,324550942,3139882142
376,131,514200384,330040978
377,131,330043310,332639850
378,131,6138125018,414271220
379,132,21608373,330045300
380,132,1404484715,330043955
381,132,2412315521,292257022
382,133,330040554,402003813
383,133,323378327,330041794
384,133,330044047,297447184
385,133,297447184,330042642
386,134,3139882142,330040701
387,134,cluster_330045496_330045504_5200254966_5200254968,2670815505
388,135,255364799,330043956
389,135,330045486,4812389444
390,135,3269693759,330043955
391,135,330046001,2110802894
392,135,330045368,2546875503
393,135,976528927,8199646276
394,136,330040563,21608373
395,136,1870777763,360477894
396,136,330042642,330041440
397,136,cluster_330045496_330045504_5200254966_5200254968,323378174
398,137,330043955,1404484701
399,137,7963162224,330045486
400,137,6111414502,2345175512
401,137,6111414502,514184883
402,138,330046001,360477758
403,138,330043310,2546875503
404,138,332639850,2670815564
405,138,2475219070,330041179
406,138,4813181314,329983499
407,139,4522072353,8132449074
408,139,330041179,6304257804
409,140,330045927,3830640674
410,140,3139882142,330043310
411,141,578673912,330041266
412,141,cluster_330041145_330044386,2670815564
413,141,cluster_3234018651_330293737,330042596
414,141,2670815564,6164272867
415,142,330043625,248516341
416,142,330041084,330044091
417,142,9201686689,21608373
418,142,414271220,2672744432
419,142,330045984,330042596
420,143,2546875503,330040563
421,143,330043437,330043064
422,143,322685005,2110802894
423,144,2546875545,1423873864
424,145,330045311,323378327
425,146,cluster_330045131_330045136,291379924
426,146,1870777763,330044936
427,147,323250291,330043393
428,147,330045652,330041179
429,147,330036595,1404484715
430,147,2345175512,330042756
431,147,6113530410,330045311
432,148,6126996586,514184883
433,148,330043171,8132449074
434,148,330041179,330045927
435,148,360474078,330044636
436,148,330044936,1199475134
437,149,4871254737,2546875503
438,149,2672744432,8220941
439,149,330044047,1423873864
440,150,7963162224,3037609402
441,150,330040914,330043955
442,150,1199475134,11231981
443,150,2412315513,21608373
444,151,330042917,330045300
445,151,360477824,2670815564
446,151,330045486,330041707
447,151,330040956,4871254737
448,151,1870777763,3681387999
449,151,9201686689,330042756
450,152,297305382,3139882142
451,153,330040978,1423873864
452,153,cluster_330045496_330045504_5200254966_5200254968,3878025247
453,154,330036595,330043064
454,154,322943549,cluster_330041132_330267660_418091425
455,154,7963162224,330042642
456,157,3349691312,332236883
457,157,330040914,2475219070
458,157,3037609402,330044047
459,157,5528062124,2345175512
460,158,4812389444,330041266
461,159,330043171,414271220
462,159,8132449074,21608373
463,159,330043171,323378327
464,159,3037609402,330041266
465,160,330043393,330042917
466,161,976528927,2672744432
467,161,21608373,3830640674
468,161,330042413,329983499
469,161,4871254737,330045927
470,162,2546875545,10981451
471,162,514200384,976528927
472,163,1199475134,330040956
473,163,330041440,330041707
474,163,8132449074,330043310
475,164,cluster_3234018651_330293737,330041440
476,164,6113530410,332639850
477,165,330045269,2670815564
478,165,2670815545,6304257800
479,165,330046229,4027663361
480,165,9152533590,6111414502
481,165,1423873864,514200384
482,165,514184883,2344597051
483,165,330043956,330041179
484,166,514184883,330045269
485,166,1199475134,330043198
486,166,330041179,3139882142
487,168,1404484715,330041266
488,168,330045368,330040978
489,168,9152533590,514200384
490,168,414271220,361191300
491,168,5022920587,cluster_291381188_330041233
492,168,6304257800,2672744432
493,168,2672744432,2167263401
494,168,7963162224,330040956
495,168,976528927,7963162224
496,170,2670815545,cluster_330045282_330045762
497,170,2412315513,3878025247
498,171,3139882142,11231981
499,171,360477758,2167263401
500,172,330042756,7963162224
501,172,2559588578,2475219070
502,172,578673912,514200384
503,173,6111414502,330043310
504,174,360477824,8199646276
505,174,360438835,330043198
506,175,330042756,323378327
507,175,cluster_330045282_330045762,332639850
508,175,360477758,2344597051
509,175,2316163380,330041266
510,175,cluster_330045131_330045136,2330409991
511,175,330043310,6329296611
512,175,330043310,360477758
513,176,2412315513,360477894
514,176,330044693,330036595
515,176,330043393,330045984
516,177,255364799,976528927
517,178,2672744468,360477824
518,178,975711395,330042596
519,178,402003813,297447184
520,178,cluster_291381188_330041233,976528927
521,178,1404484701,324550942
522,179,360477824,323378174
523,180,292257022,6304257804
524,180,330040956,255364799
525,181,7131789198,330045300
526,181,330043064,330040956
527,182,429784164,9201686689
528,182,330045984,332639850
529,182,4027663361,330040956
530,183,402003813,6113530410
531,183,514184883,330046001
532,184,3269693759,332639850
533,184,3139882142,330045454
534,184,5528062124,2559588578
535,184,9201686689,330045423
536,184,976528927,1423873864
537,185,3037609402,11231981
538,185,6164272867,2672744468
539,186,9213952034,2546875470
540,186,21608373,514200384
541,186,2670815564,402003813
542,186,330041106,4452226084
543,186,5022920587,330045454
544,186,330040563,cluster_330041132_330267660_418091425
545,187,255364799,578673912
546,187,1157945201,1404484723
547,187,330042917,330041266
548,187,6304257800,330044936
549,188,cluster_330045131_330045136,2412315513
550,188,330041440,514184883
551,188,3269693759,9249762409
552,188,330043849,578673912
553,189,360477824,330043198
554,189,330045927,7963162224
555,189,976528927,8132449074
556,190,330044315,1199475134
557,190,6304257800,330041794
558,190,1404484723,5022920587
559,190,330041440,330046500
560,190,2345175512,323250291
561,191,1199475134,330044091
562,191,514200384,6164272867
563,192,360477894,6304257800
564,192,5022920587,330042917
565,193,6164272867,4871254737
566,193,360477824,514200384
567,193,1870777763,21608373
568,193,323378174,578673912
569,193,cluster_330045282_330045762,1404484701
570,193,2723670750,330045300
571,193,330040727,330040978
572,194,1423873864,330043956
573,195,330046001,cluster_330045131_330045136
574,195,330045111,330040978
575,195,2341789778,9171417825
576,196,6126996586,2670815545
577,196,330043310,330045111
578,196,2412315513,3037609402
579,197,330044047,330042917
580,197,514200384,330040727
581,198,330044315,6113530410
582,198,361191300,2110802894
583,198,2412315513,2110802894
584,199,2546875503,361191300
585,199,4871254737,330044693
586,199,330040978,330041707
587,199,330040563,6113530410
588,199,5470397558,3139882142
589,199,5354357258,6770075859
590,200,6113530410,330043310
591,201,6778082404,10981451
592,201,330045423,6304257804
593,201,329590188,322685005
594,201,976528927,330042713
595,202,2475219070,255364799
596,202,330045486,330045652
597,202,cluster_291381188_330041233,9152533590
598,202,330043956,330040727
599,203,361191300,330045368
600,203,330036595,9201686689
601,203,414271220,2670815545
602,203,2167263401,330046229
603,203,330045652,330045368
604,204,1423873864,330041106
605,204,330043955,5528062124
606,204,330045345,414271220
607,204,6113530410,330041440
608,204,330040956,414271220
609,206,330045927,1404484723
610,207,248516341,2672744432
611,207,330046001,255364799
612,207,5354357258,cluster_291381188_330041233
613,207,8132449074,2345175512
614,207,330042917,330043393
615,207,1404484723,9213952034
616,207,4027663361,360477758
617,208,2672744432,323378327
618,208,330046500,5528062124
619,208,330043393,6138125018
620,208,3269693759,330045111
621,208,361191300,2412315521
622,208,8199646276,323250291
623,211,255364799,7131789198
624,211,2475219070,330044936
625,211,414271220,330042917
626,212,2167263401,322943549
627,212,330041440,330043955
628,212,1870777763,7963162224
629,212,330041179,330045269
630,212,3878025247,21608373
631,213,3139882142,2672744468
632,213,4813181314,1157945201
633,213,cluster_330045131_330045136,330045984
634,214,4812389444,2412315513
635,214,330042756,322943549
636,214,2345175512,1157945201
637,214,6138125018,9152533590
638,215,332236883,330045345
639,217,360474078,2316163380
640,217,9171417825,2316163380
641,217,330045269,330045311
642,218,cluster_330045282_330045762,330040701
643,218,cluster_330045282_330045762,330042642
644,218,330040563,6304257800
645,218,cluster_3234018651_330293737,11231981
646,218,330041179,1404484701
647,219,1404484715,330046229
648,219,8220941,330041179
649,219,330041707,9213952034
650,220,1199475134,3830640674
651,220,5528062124,1157945201
652,220,3139882142,2167263401
653,220,332639850,cluster_330045131_330045136
654,221,330044091,514200384
655,221,414271220,323378327
656,221,330043310,330043266
657,222,2167263401,297305382
658,222,2559588578,330042642
659,223,330040978,330043310
660,223,330042756,2672744432
661,223,514184883,2559588578
662,225,330044693,330043310
663,225,4027663361,332236883
664,225,322943549,330045927
665,225,2167263401,414271220
666,226,330040978,292257022
667,227,514184883,330043198
668,227,330043625,330042917
669,228,255364799,360474078
670,228,9201686689,5022920587
671,229,2345175512,2167263401
672,230,2559588578,297447184
673,230,330043171,330045984
674,231,291379924,975711395
675,231,360474078,330045400
676,231,6138125018,6304257800
677,232,330040563,360477758
678,232,6113530410,414271220
679,232,255364799,6113530410
680,232,2546875470,1404484711
681,233,429784164,330043171
682,233,2672744432,2412315513
683,233,6793225631,1870777763
684,234,2475219070,2345175512
685,235,402003813,4812389444
686,235,6304257800,5528062124
687,235,414271220,1404484723
688,235,330041794,2412315513
689,236,514184920,324550942
690,236,330045368,2670815545
691,236,976528927,330042642
692,236,cluster_330045282_330045762,330041794
693,236,5470397558,2546875470
694,237,330045927,2475219070
695,237,330041106,8199646276
696,237,cluster_3234018651_330293737,514184920
697,237,2167263401,2412315513
698,238,1404484715,330045454
699,238,2546875470,6113530410
700,238,1423873864,2475219070
701,239,330045400,976528927
702,239,330044636,2640929732
703,239,248516341,514184883
704,240,1404484701,2475219070
705,240,6113530410,3830640674
706,241,2412315513,330041179
707,241,514184920,330044693
708,242,3037609402,330045423
709,242,9152533590,2167263401
710,243,360477824,330045269
711,243,6111414502,255364799
712,244,330041106,332236883
713,244,4711727819,cluster_3234018651_330293737
714,244,255364799,578673912
715,245,2345175512,330043198
716,245,6304257804,9213952034
717,245,6111414502,330043198
718,245,1199475134,2670815545
719,245,414271220,330045323
720,246,330040563,330041106
721,247,330042642,292257022
722,247,9152533590,330045311
723,247,5022920587,330043956
724,247,330045269,3830640674
725,248,2672744432,429784164
726,248,322685005,330042932
727,248,330041854,9201686689
728,248,7131789198,2559588578
729,249,292257022,514200384
730,249,2559588578,4027663361
731,249,6304257804,330040563
732,249,1199475134,4522072353
733,252,3269693759,332236883
734,252,360477894,330044047
735,252,1404484723,9152533590
736,252,330044315,6111414502
737,253,7963162224,330045927
738,253,330041707,330043266
739,253,360477824,2412315513
740,253,297447184,3139882142
741,253,1404484723,322685005
742,254,360477824,429784164
743,254,414271220,330044091
744,254,2670815545,330045300
745,255,255364799,330045111
746,255,9201686689,330045300
747,255,6304257804,cluster_330045496_330045504_5200254966_5200254968
748,255,330043955,9213952034
749,255,330041179,330043064
750,255,330040956,330040727
751,255,329983499,330045311
752,256,330042596,8199646276
753,256,330041106,330040967
754,256,2412315513,514200384
755,257,330041794,4812389444
756,257,4027663361,2345175512
757,257,2110802894,11231981
758,257,3349691312,976528927
759,258,330040563,5354357258
760,258,4871254737,6111414502
761,258,429784164,578673912
762,258,330041266,3830640674
763,258,330045423,7131789198
764,258,330045927,330042369
765,258,255364799,332236883
766,259,6161985947,330043956
767,260,330044693,1870777763
768,260,330040956,21608373
769,260,332639850,5354357258
770,260,6113530410,2672744432
771,261,330040978,330043393
772,262,361191300,2672744432
773,262,330043393,2167263401
774,264,330040956,4027663361
775,264,1404484711,330041707
776,265,976528927,2412315513
777,265,3139882142,8220941
778,265,330042917,330042369
779,266,360474078,2672744432
780,266,330044047,6793225631
781,266,9213952034,2510047363
782,267,360474078,cluster_330045282_330045762
783,267,2559588578,cluster_3234018651_330293737
784,267,330040956,1404484701
785,268,330045927,330043437
786,268,2670815545,322943549
787,268,330042917,330036595
788,268,4812389444,330044693
789,268,330045345,2672744468
790,269,330041794,3139882142
791,270,330041084,4812389444
792,271,6161985947,9249762409
793,272,292257022,360477758
794,272,1404484711,2344597051
795,272,7131789198,6111414502
796,272,330045311,8132449074
797,272,248516341,3878025247
798,273,330040727,cluster_330045496_330045504_5200254966_5200254968
799,273,323378327,578673912
800,273,2167263401,1199475134
801,274,cluster_330045131_330045136,255364799
802,274,975711395,330040563
803,275,cluster_330045496_330045504_5200254966_5200254968,4812389444
804,275,330044047,1404484701
805,276,330045111,6304257804
806,276,514184883,292257022
807,276,330043956,360477894
808,277,330045984,11231981
809,277,323378327,330040563
810,277,3878025247,976528927
811,277,330046003,330040956
812,278,cluster_291381188_330041233,330041707
813,278,5354357258,514184883
814,278,6304257800,514184883
815,279,361191300,402003813
816,279,330043064,361191300
817,279,330040978,330045111
818,279,975711395,330044047
819,279,332236883,330045300
820,279,330045269,330045454
821,279,6778082404,330044091
822,279,6161985947,3878025247
823,280,3878025247,330043625
824,280,976528927,514200384
825,280,2345175512,330043064
826,281,330045368,2345175512
827,281,1870777763,6126996586
828,282,248516341,330040914
829,282,6113530410,330043849
830,282,330042596,1870777763
831,282,9213952034,360474078
832,282,330044047,2672744432
833,282,330043956,360474078
834,282,5022920587,11231981
835,282,9171417825,248516341
836,283,297305382,330045311
837,284,2345175512,6138125018
838,284,330042713,330041440
839,285,360477894,330043023
840,285,330045300,330040563
841,285,330044636,332639850
842,286,330045269,255364799
843,286,330040563,6113530410
844,287,332236883,cluster_330045282_330045762
845,287,255364799,8199646276
846,287,2672744432,10981451
847,287,514184883,330040727
848,287,330042642,324550942
849,288,1870777763,2412315513
850,288,330041440,332236883
851,288,330045984,cluster_330045282_330045762
852,290,3139882142,361191300
853,290,329983499,330046500
854,290,330045345,2640929732
855,290,2412315513,429784164
856,290,9201686689,361191300
857,291,3349691312,330045368
858,292,3878025247,6793225631
859,293,330041179,578673912
860,293,6113530410,9249762409
861,294,329983499,2670815545
862,294,330040554,2559588578
863,294,3269693759,330045400
864,294,9213952034,6793225631
865,295,330041106,322685005
866,295,330041440,330041179
867,295,330043625,514184920
868,295,4027663361,329983499
869,295,1423873864,297305382
870,295,330041440,4813181314
871,296,6164272867,6793225631
872,297,360477894,11231981
873,297,3830640674,4871254737
874,297,330045300,9213952034
875,298,329983499,2546875470
876,298,2345175512,330041106
877,298,cluster_330045282_330045762,2167263401
878,298,330041179,7963162224
879,299,330042596,330045927
880,299,330044936,360477758
881,300,2475219070,4871254737
882,300,6793225631,330045368
883,300,330041266,330042632
884,300,2412315513,330042932
885,301,1404484711,976528927
886,303,330045311,cluster_3234018651_330293737
887,303,6111414502,330041179
888,303,330045984,360474078
889,303,976528927,6793225631
890,304,cluster_330045131_330045136,2559588578
891,304,2670815564,cluster_330045131_330045136
892,304,2672744468,402003813
893,305,330045984,8132449074
894,305,330042642,3830640674
895,305,976528927,414271220
896,305,330041707,1404484711
897,305,330042917,330045423
898,306,330040701,330042917
899,306,414271220,6138125018
900,307,21608373,11231981
901,308,5354357258,5528062124
902,308,6138125018,330044091
903,308,332236883,9213952034
904,308,330045311,2510047363
905,309,360438835,2345175512
906,309,6793225631,292257022
907,310,514184883,5528062124
908,310,330046003,514200384
909,310,330043625,34821710
910,311,514184883,330041440
911,312,2723670750,323378327
912,312,2345175512,330043198
913,312,1199475134,330041106
914,312,361191300,330043198
915,313,330046001,330042756
916,313,3349691312,6138125018
917,313,330042713,330045269
918,313,402003813,6793225631
919,313,cluster_3234018651_330293737,330045269
920,314,361191300,514184883
921,314,330042835,2559588578
922,314,6304257800,2546875470
923,314,330040914,330042369
924,315,330042596,330040914
925,316,2546875503,330044523
926,316,330045311,255364799
927,316,975711395,323378327
928,317,2316163380,329590188
929,317,330036595,330042413
930,318,414271220,2110802894
931,318,5528062124,330045300
932,319,361191300,255364799
933,319,7131789198,330045423
934,319,292257022,3830640674
935,319,2167263401,3139882142
936,320,9213952034,330044047
937,320,cluster_291381188_330041233,1423873864
938,320,323378327,330041440
939,321,330041084,2344597051
940,321,5354357258,4829152620
941,321,7131789198,2672744432
942,322,7963162224,9152533590
943,322,330046229,1199475134
944,322,5470397558,330045300
945,323,330043393,cluster_291381188_330041233
946,325,4522072353,330045652
947,325,2559588578,2670815545
948,325,255364799,10981451
949,325,3830640674,5354357258
950,325,9213952034,1404484701
951,326,330043625,6793225631
952,327,330045927,2110802894
953,327,330043310,9152533590
954,328,2344573460,330045368
955,328,330041179,248516341
956,328,323378327,1199475134
957,329,323378327,330043956
958,329,2559588578,578673912
959,329,330040956,248516341
960,329,21608373,361191300
961,329,414271220,1404484715
962,329,323378327,292257022
963,330,330045984,1404484711
964,331,330043849,4027663361
965,331,330043198,330044315
966,332,330045984,414271220
967,333,330041179,330045311
968,333,330046001,330041179
969,333,330041179,4812389444
970,333,3269693759,514200384
971,333,514184883,7131789198
972,334,4813181314,291379924
973,334,2412315513,255364799
974,335,1404484711,5528062124
975,336,330043393,330042932
976,337,9152533590,323378327
977,338,2559588578,330045984
978,338,3830640674,330044936
979,339,330046500,578673912
980,339,4711727819,330046500
981,339,330041179,2670815564
982,339,330042369,4452226084
983,339,6304257804,6111414502
984,340,9213952034,1199475134
985,340,330042642,cluster_330045496_330045504_5200254966_5200254968
986,340,360474078,6304257804
987,341,323378327,10981451
988,341,330045111,976528927
989,343,9201686689,330046001
990,343,2110802894,2167263401
991,343,2412315513,324550942
992,343,330045368,9201686689
993,343,9213952034,330045400
994,344,330041794,330042756
995,344,330040554,414271220
996,345,2330409991,2344573460
997,345,255364799,330042642
998,345,21608373,329983499
999,345,330043956,323250291
1000,345,332639850,330042932
1001,345,7963162224,2670815505
1002,345,330041707,330040554
1003,345,330045984,330043849
1004,345,5528062124,330046001
1005,345,4871254737,360477824
1006,346,330042932,330045111
1007,346,330045423,9171417825
1008,346,4871254737,9171417825
1009,347,297447184,2670815505
1010,347,330045486,5528062124
1011,347,2723670750,578673912
1012,348,7963162224,1404484701
1013,348,578673912,3878025247
1014,348,330036595,4871254737
1015,348,2640929732,329983499
1016,348,330040956,330043625
1017,349,1199475134,322943549
1018,349,2412315521,332639850
1019,349,3139882142,330046229
1020,349,330041794,2546875545
1021,349,330043064,4813181314
1022,350,2672744468,330042596
1023,350,2640929732,21608373
1024,350,360477758,3878025247
1025,350,2546875470,361191300
1026,351,514200384,323378327
1027,351,1404484711,5022920587
1028,351,6111414502,9171417825
1029,352,3878025247,578673912
1030,352,2110802894,1404484701
1031,353,330044936,330046001
